-360.2885, -806.852, 59.15599
-380.23694, -778.4876, 46.047707
-360.2885, -806.852, 59.15599
-367.32477, -818.40155, 91.8608
-347.10638, -811.3335, 80.15504
-360.2885, -806.852, 59.15599
-367.32477, -818.40155, 91.8608
-368.73666, -780.70044, 82.86485
-360.2885, -806.852, 59.15599
-347.10638, -811.3335, 80.15504
-351.23172, -765.34937, 66.677505
-360.2885, -806.852, 59.15599
-347.10638, -811.3335, 80.15504
-368.73666, -780.70044, 82.86485
-360.2885, -806.852, 59.15599
-380.23694, -778.4876, 46.047707
-351.23172, -765.34937, 66.677505
-360.2885, -806.852, 59.15599
-380.23694, -778.4876, 46.047707
-368.73666, -780.70044, 82.86485
-360.2885, -806.852, 59.15599
-351.23172, -765.34937, 66.677505
-368.73666, -780.70044, 82.86485
-459.1277, -790.9402, 88.7609
-419.93713, -796.3006, 114.163124
-421.5425, -767.37164, 85.14287
-459.1277, -790.9402, 88.7609
-419.93713, -796.3006, 114.163124
-452.45932, -765.06726, 125.17532
-459.1277, -790.9402, 88.7609
-477.1189, -762.05774, 121.23321
-452.45932, -765.06726, 125.17532
-459.1277, -790.9402, 88.7609
-438.2648, -766.0081, 67.08336
-421.5425, -767.37164, 85.14287
-367.32477, -818.40155, 91.8608
-386.56097, -800.8718, 111.717804
-368.73666, -780.70044, 82.86485
-367.32477, -818.40155, 91.8608
-347.10638, -811.3335, 80.15504
-368.73666, -780.70044, 82.86485
-347.10638, -811.3335, 80.15504
-351.23172, -765.34937, 66.677505
-368.73666, -780.70044, 82.86485
-481.87885, -733.4152, 75.86183
-463.01205, -747.45825, 69.13379
-434.79984, -736.03436, 67.52235
-481.87885, -733.4152, 75.86183
-463.01205, -747.45825, 69.13379
-465.83566, -711.01807, 78.405464
-481.87885, -733.4152, 75.86183
-434.79984, -736.03436, 67.52235
-465.83566, -711.01807, 78.405464
-549.8668, -768.4795, 90.241486
-524.5205, -740.94507, 95.989075
-519.66895, -767.53516, 123.97738
-524.5205, -740.94507, 95.989075
-518.9063, -706.072, 80.0
-537.17175, -711.44653, 119.173
-524.5205, -740.94507, 95.989075
-537.17175, -711.44653, 119.173
-541.6099, -738.1473, 137.21004
-477.1189, -762.05774, 121.23321
-505.83438, -742.4171, 136.15887
-478.44028, -777.1537, 143.85904
-477.1189, -762.05774, 121.23321
-505.83438, -742.4171, 136.15887
-470.01685, -739.73773, 135.29984
-477.1189, -762.05774, 121.23321
-478.44028, -777.1537, 143.85904
-452.45932, -765.06726, 125.17532
-477.1189, -762.05774, 121.23321
-470.01685, -739.73773, 135.29984
-452.45932, -765.06726, 125.17532
-505.83438, -742.4171, 136.15887
-470.01685, -739.73773, 135.29984
-485.86166, -705.0372, 125.84787
-470.01685, -739.73773, 135.29984
-452.45932, -765.06726, 125.17532
-423.11612, -751.573, 127.62305
-470.01685, -739.73773, 135.29984
-423.11612, -751.573, 127.62305
-448.46753, -714.4481, 119.3406
-438.2648, -766.0081, 67.08336
-415.76865, -758.4083, 61.84026
-434.79984, -736.03436, 67.52235
-438.2648, -766.0081, 67.08336
-415.76865, -758.4083, 61.84026
-421.5425, -767.37164, 85.14287
-438.2648, -766.0081, 67.08336
-434.79984, -736.03436, 67.52235
-421.5425, -767.37164, 85.14287
-463.01205, -747.45825, 69.13379
-415.76865, -758.4083, 61.84026
-434.79984, -736.03436, 67.52235
-463.01205, -747.45825, 69.13379
-434.79984, -736.03436, 67.52235
-465.83566, -711.01807, 78.405464
-415.76865, -758.4083, 61.84026
-434.79984, -736.03436, 67.52235
-421.5425, -767.37164, 85.14287
-415.76865, -758.4083, 61.84026
-434.79984, -736.03436, 67.52235
-405.35895, -738.7192, 92.57423
-415.76865, -758.4083, 61.84026
-380.23694, -778.4876, 46.047707
-381.01733, -735.7638, 55.187218
-415.76865, -758.4083, 61.84026
-381.01733, -735.7638, 55.187218
-405.35895, -738.7192, 92.57423
-434.79984, -736.03436, 67.52235
-465.83566, -711.01807, 78.405464
-434.19986, -698.4082, 81.17191
-434.79984, -736.03436, 67.52235
-405.35895, -738.7192, 92.57423
-428.67215, -728.58936, 108.914116
-380.23694, -778.4876, 46.047707
-351.23172, -765.34937, 66.677505
-381.01733, -735.7638, 55.187218
-380.23694, -778.4876, 46.047707
-351.23172, -765.34937, 66.677505
-368.73666, -780.70044, 82.86485
-351.23172, -765.34937, 66.677505
-368.73666, -780.70044, 82.86485
-367.0732, -767.3393, 106.40244
-381.01733, -735.7638, 55.187218
-405.35895, -738.7192, 92.57423
-400.41098, -707.69934, 85.8008
-465.83566, -711.01807, 78.405464
-448.46753, -714.4481, 119.3406
-434.19986, -698.4082, 81.17191
-405.35895, -738.7192, 92.57423
-400.41098, -707.69934, 85.8008
-428.67215, -728.58936, 108.914116
-428.67215, -728.58936, 108.914116
-423.11612, -751.573, 127.62305
-448.46753, -714.4481, 119.3406
-721.4602, -199.94922, 153.45515
-749.829, -174.29344, 137.96152
-721.08435, -159.42728, 155.87958
-749.829, -174.29344, 137.96152
-721.08435, -159.42728, 155.87958
-756.4203, -149.25612, 125.95662
-749.829, -174.29344, 137.96152
-721.08435, -159.42728, 155.87958
-725.4388, -149.07132, 125.39599
-749.829, -174.29344, 137.96152
-756.4203, -149.25612, 125.95662
-725.4388, -149.07132, 125.39599
-749.829, -174.29344, 137.96152
-756.4203, -149.25612, 125.95662
-772.21533, -158.38257, 167.09547
-721.08435, -159.42728, 155.87958
-756.4203, -149.25612, 125.95662
-725.4388, -149.07132, 125.39599
-721.08435, -159.42728, 155.87958
-725.4388, -149.07132, 125.39599
-720.2701, -133.70229, 170.02142
